iter	RMSE
175	0.02861787488
176	0.02848127461
177	0.02834532637
178	0.02820706897
179	0.02806420787
180	0.02791855435
181	0.02778338806
182	0.02765077101
183	0.0275097318
184	0.02737656273
185	0.02724405736
186	0.02711401466
187	0.0269845927
188	0.02685400325
189	0.02672582239
190	0.02659650379
191	0.02646782939
192	0.02634149182
193	0.02616606282
194	0.02604116566
195	0.02591845743
196	0.02573746562
197	0.02561461427
198	0.02548461901
199	0.02535430113
200	0.02522353143
201	0.02509349441
202	0.02497218821
203	0.02484352019
204	0.02472447982
205	0.02460499261
206	0.0244871013
207	0.02436977793
208	0.02425345489
209	0.02413626612
210	0.02402105769
211	0.02389667393
212	0.02378123984
213	0.02365886945
214	0.02354461484
215	0.02343223051
216	0.02332038262
217	0.02320777821
218	0.02309573301
219	0.02298358075
220	0.02287200858
221	0.02273977141
222	0.02263085356
223	0.02252245985
224	0.02241458776
225	0.0222993923
226	0.02219295173
227	0.02208525601
228	0.02197983756
229	0.02187492231
230	0.02176880328
231	0.02165851889
232	0.02155513736
233	0.02145224931
234	0.02134985236
235	0.02124794418
236	0.02114490951
237	0.02104397957
238	0.0209435314
239	0.02084356269
240	0.02074376227
241	0.02064444175
242	0.02054559883
243	0.02044752955
244	0.02034893597
245	0.02025180541
246	0.02015484668
247	0.02005864257
248	0.01996289765
249	0.01986665634
250	0.01977182783
251	0.01967652074
252	0.01958259979
253	0.01948912715
254	0.01939610067
255	0.01930351824
256	0.01920533385
257	0.019113662
258	0.01902242771
259	0.01893162891
260	0.01884038384
261	0.01874912774
262	0.01865878681
263	0.01856972376
264	0.01848083502
265	0.0183923734
266	0.01830376785
267	0.01821639939
268	0.01812920722
269	0.01804243395
270	0.01795631291
271	0.01787060294
272	0.01778506899
273	0.01770017641
274	0.01761568905
275	0.01753084287
276	0.01744716377
277	0.0173638841
278	0.01728100194
279	0.01719829342
280	0.01711620166
281	0.01703450176
282	0.01695297444
283	0.01687205365
284	0.01679151913
285	0.01671136901
286	0.01663160147
287	0.01655221468
288	0.01647320682
289	0.01639436724
290	0.01631611283
291	0.01623823195
292	0.01616072281
293	0.01608358364
294	0.01600681268
295	0.01593040816
296	0.01585436835
297	0.01577869148
298	0.01570317712
299	0.01562822193
300	0.01555362452
301	0.01547872759
302	0.01540484375
303	0.01533112154
304	0.01525775338
305	0.01518473756
306	0.01511225701
307	0.01504012243
308	0.01496833217
309	0.01489670258
310	0.01482559689
311	0.01475483062
312	0.0146837965
313	0.01461353129
314	0.01454360347
315	0.01447418321
316	0.01440451301
317	0.01433558804
318	0.01426659606
319	0.01419849804
320	0.01413056146
321	0.01406311276
322	0.01399582502
323	0.01392901945
324	0.01386237435
325	0.01379620577
326	0.01373035304
327	0.01366481463
328	0.01359943466
329	0.01353452116
330	0.01346976558
331	0.01340547103
332	0.01334148337
333	0.01327780113
334	0.0132142748
335	0.01315119977
336	0.01308828011
337	0.01302580648
338	0.01296363105
339	0.0129017524
340	0.01284016911
341	0.01277887977
342	0.01271788299
343	0.01265703738
344	0.01259662218
345	0.01253649536
346	0.01247665553
347	0.01241696493
348	0.01235769565
349	0.01229870928
350	0.01223987089
351	0.01218144693
352	0.01212317041
353	0.01206530349
354	0.01200771278
355	0.01195039697
356	0.01189322665
357	0.01183633069
358	0.01177983292
359	0.01172348025
360	0.01166752115
361	0.01161182916
362	0.011556403
363	0.01150111999
364	0.01144622228
365	0.0113915866
366	0.01133721171
367	0.01128309636
368	0.01122923933
369	0.01117563936
370	0.01112217862
371	0.01106908968
372	0.01101625415
373	0.01096367082
374	0.01091133848
375	0.01085925594
376	0.01080742199
377	0.01075583547
378	0.01070438369
379	0.01065317879
380	0.0106023285
381	0.01055161252
382	0.01050113986
383	0.0104510153
384	0.01040112999
385	0.0103514828
386	0.01030196815
387	0.01025269106
388	0.0102037524
389	0.0101549458
390	0.01010647371
391	0.01005813309
392	0.01001012311
393	0.009962342289
394	0.00991478954
395	0.009867366446
396	0.00982026704
397	0.009773392452
398	0.009726741608
399	0.00968031344
400	0.009634106886
401	0.009588120886
402	0.009542260915
403	0.00949671332
404	0.009451383135
405	0.009406269321
406	0.009361370848
407	0.009316686686
408	0.009272215812
409	0.009227867437
410	0.00918382052
411	0.009139895546
412	0.009096268541
413	0.009052849779
414	0.009009638265
415	0.00896663301
416	0.008923833031
417	0.008881237346
418	0.008838844981
419	0.008796654966
420	0.008754666334
421	0.008712878124
422	0.00867128938
423	0.008629899149
424	0.008588706484
425	0.008547710442
426	0.008506910085
427	0.008466304477
428	0.008425892691
429	0.0083856738
430	0.008345646884
431	0.008305811026
432	0.008266165315
433	0.008226708842
434	0.008187440706
435	0.008148360005
436	0.008109465847
437	0.008070757341
438	0.008032233599
439	0.007993893742
440	0.007955736889
441	0.00791776217
442	0.007879968712
443	0.007842355653
444	0.00780492213
445	0.007767667287
446	0.00773059027
447	0.007693690231
448	0.007656966325
449	0.007620417712
450	0.007584043554
451	0.00754784302
452	0.007511815279
453	0.007475959508
454	0.007440274885
455	0.007404760594
456	0.007369415822
457	0.007334239759
458	0.0072992316
459	0.007264390544
460	0.007229715793
461	0.007195206553
462	0.007160862034
463	0.007126681451
464	0.00709266402
465	0.007058808962
466	0.007025115503
467	0.006991582872
468	0.0069582103
469	0.006924997024
470	0.006891942283
471	0.00685904532
472	0.006826305383
473	0.006793721722
474	0.006761293591
475	0.006729020247
476	0.006696900952
477	0.006664934971
478	0.006633121571
479	0.006601460025
480	0.006569949606
481	0.006538589595
482	0.006507379274
483	0.006476317927
484	0.006445404843
485	0.006414639315
486	0.006384020639
487	0.006353548114
488	0.006323221041
489	0.006293038727
490	0.006263000481
491	0.006233105615
492	0.006203353444
493	0.006173743288
494	0.006144274469
495	0.006114946312
496	0.006085758146
497	0.006056709301
498	0.006027799115
499	0.005999026923
500	0.005970392069
501	0.005941893896
502	0.005913531752
503	0.005885304987
504	0.005857212956
505	0.005829255015
506	0.005801430525
507	0.005773738847
508	0.005746179349
509	0.005718751399
510	0.00569145437
511	0.005664287637
512	0.005637250576
513	0.005610342571
514	0.005583563004
515	0.005556911263
516	0.005530386737
517	0.005503988819
518	0.005477716906
519	0.005451570394
520	0.005425548687
521	0.005399651187
522	0.005373877303
523	0.005348226444
524	0.005322698023
525	0.005297291455
526	0.00527200616
527	0.005246841557
528	0.005221797071
529	0.005196872129
530	0.00517206616
531	0.005147378596
532	0.005122808872
533	0.005098356425
534	0.005074020696
535	0.005049801128
536	0.005025697165
537	0.005001708257
538	0.004977833854
539	0.004954073409
540	0.004930426379
541	0.004906892222
542	0.004883470399
543	0.004860160375
544	0.004836961615
545	0.004813873589
546	0.004790895768
547	0.004768027625
548	0.004745268638
549	0.004722618285
550	0.004700076048
551	0.004677641411
552	0.00465531386
553	0.004633092884
554	0.004610977974
555	0.004588968624
556	0.00456706433
557	0.004545264591
558	0.004523568907
559	0.004501976783
560	0.004480487723
561	0.004459101235
562	0.004437816831
563	0.004416634022
564	0.004395552325
565	0.004374571255
566	0.004353690334
567	0.004332909082
568	0.004312227024
569	0.004291643687
570	0.0042711586
571	0.004250771293
572	0.004230481299
573	0.004210288155
574	0.004190191398
575	0.004170190567
576	0.004150285206
577	0.004130474858
578	0.004110759069
579	0.004091137389
580	0.004071609368
581	0.004052174559
582	0.004032832518
583	0.0040135828
584	0.003994424967
585	0.003975358578
586	0.003956383199
587	0.003937498393
588	0.00391870373
589	0.003899998778
590	0.003881383109
591	0.003862856298
592	0.003844417919
593	0.003826067552
594	0.003807804776
595	0.003789629172
596	0.003771540325
597	0.003753537821
598	0.003735621247
599	0.003717790194
600	0.003700044252
601	0.003682383017
602	0.003664806082
603	0.003647313047
604	0.003629903511
605	0.003612577074
606	0.003595333341
607	0.003578171917
608	0.003561092409
609	0.003544094425
610	0.003527177577
611	0.003510341477
612	0.00349358574
613	0.003476909982
614	0.003460313822
615	0.00344379688
616	0.003427358777
617	0.003410999137
618	0.003394717586
619	0.003378513751
620	0.00336238726
621	0.003346337746
622	0.00333036484
623	0.003314468176
624	0.003298647392
625	0.003282902123
626	0.003267232011
627	0.003251636697
628	0.003236115822
629	0.003220669033
630	0.003205295975
631	0.003189996296
632	0.003174769647
633	0.003159615678
634	0.003144534043
635	0.003129524397
636	0.003114586395
637	0.003099719696
638	0.003084923959
639	0.003070198846
640	0.00305554402
641	0.003040959145
642	0.003026443887
643	0.003011997915
644	0.002997620896
645	0.002983312502
646	0.002969072406
647	0.002954900282
648	0.002940795805
649	0.002926758652
650	0.002912788501
651	0.002898885034
652	0.002885047931
653	0.002871276877
654	0.002857571555
655	0.002843931652
656	0.002830356856
657	0.002816846855
658	0.002803401341
659	0.002790020006
660	0.002776702544
661	0.002763448649
662	0.002750258018
663	0.002737130349
664	0.002724065342
665	0.002711062698
666	0.002698122118
667	0.002685243307
668	0.00267242597
669	0.002659669813
670	0.002646974545
671	0.002634339874
672	0.002621765511
673	0.002609251169
674	0.002596796562
675	0.002584401403
676	0.002572065409
677	0.002559788298
678	0.002547569789
679	0.002535409602
680	0.002523307459
681	0.002511263082
682	0.002499276196
683	0.002487346526
684	0.002475473799
685	0.002463657745
686	0.002451898091
687	0.002440194568
688	0.00242854691
689	0.002416954849
690	0.00240541812
691	0.002393936458
692	0.002382509601
693	0.002371137287
694	0.002359819257
695	0.00234855525
696	0.002337345009
697	0.002326188277
698	0.002315084799
699	0.002304034321
700	0.00229303659
701	0.002282091353
702	0.002271198361
703	0.002260357364
704	0.002249568113
705	0.002238830362
706	0.002228143866
707	0.002217508378
708	0.002206923657
709	0.002196389459
710	0.002185905543
711	0.00217547167
712	0.0021650876
713	0.002154753096
714	0.002144467921
715	0.00213423184
716	0.002124044618
717	0.002113906022
718	0.002103815821
719	0.002093773782
720	0.002083779677
721	0.002073833276
722	0.002063934352
723	0.002054082677
724	0.002044278027
725	0.002034520178
726	0.002024808904
727	0.002015143986
728	0.0020055252
729	0.001995952327
730	0.001986425148
731	0.001976943444
732	0.001967506999
733	0.001958115597
734	0.001948769022
735	0.00193946706
736	0.0019302095
737	0.001920996127
738	0.001911826733
739	0.001902701106
740	0.001893619039
741	0.001884580322
742	0.001875584749
743	0.001866632114
744	0.001857722213
745	0.001848854841
746	0.001840029795
747	0.001831246873
748	0.001822505874
749	0.001813806598
750	0.001805148846
751	0.001796532419
752	0.001787957121
753	0.001779422755
754	0.001770929126
755	0.001762476039
756	0.0017540633
757	0.001745690718
758	0.0017373581
759	0.001729065255
760	0.001720811995
761	0.001712598129
762	0.001704423471
763	0.001696287832
764	0.001688191026
765	0.001680132868
766	0.001672113174
767	0.00166413176
768	0.001656188444
769	0.001648283043
770	0.001640415376
771	0.001632585263
772	0.001624792526
773	0.001617036985
774	0.001609318464
775	0.001601636785
776	0.001593991772
777	0.001586383251
778	0.001578811047
779	0.001571274988
780	0.0015637749
781	0.001556310611
782	0.001548881952
783	0.001541488752
784	0.001534130841
785	0.001526808051
786	0.001519520214
787	0.001512267165
788	0.001505048736
789	0.001497864762
790	0.001490715079
791	0.001483599524
792	0.001476517933
793	0.001469470144
794	0.001462455996
795	0.001455475328
796	0.00144852798
797	0.001441613794
798	0.001434732611
799	0.001427884274
800	0.001421068626
801	0.00141428551
802	0.001407534772
803	0.001400816257
804	0.001394129811
805	0.001387475281
806	0.001380852515
807	0.001374261361
808	0.001367701668
809	0.001361173286
810	0.001354676066
811	0.001348209859
812	0.001341774516
813	0.001335369891
814	0.001328995837
815	0.001322652208
816	0.001316338858
817	0.001310055644
818	0.001303802421
819	0.001297579047
820	0.001291385378
821	0.001285221273
822	0.00127908659
823	0.00127298119
824	0.001266904933
825	0.001260857679
826	0.001254839291
827	0.001248849629
828	0.001242888558
829	0.00123695594
830	0.001231051641
831	0.001225175523
832	0.001219327455
833	0.0012135073
834	0.001207714926
835	0.001201950201
836	0.001196212993
837	0.001190503169
838	0.0011848206
839	0.001179165155
840	0.001173536706
841	0.001167935122
842	0.001162360275
843	0.001156812039
844	0.001151290287
845	0.00114579489
846	0.001140325725
847	0.001134882665
848	0.001129465587
849	0.001124074366
850	0.001118708878
851	0.001113369001
852	0.001108054612
853	0.001102765591
854	0.001097501815
855	0.001092263165
856	0.00108704952
857	0.001081860761
858	0.001076696769
859	0.001071557426
860	0.001066442615
861	0.001061352218
862	0.001056286119
863	0.001051244201
864	0.00104622635
865	0.00104123245
866	0.001036262388
867	0.001031316048
868	0.001026393319
869	0.001021494087
870	0.001016618241
871	0.001011765668
872	0.001006936258
873	0.001002129899
874	0.0009973464829
875	0.000992585899
876	0.0009878480385
877	0.000983132793
878	0.0009784400545
879	0.0009737697157
880	0.0009691216695
881	0.0009644958097
882	0.0009598920302
883	0.0009553102257
884	0.0009507502913
885	0.0009462121226
886	0.0009416956157
887	0.0009372006673
888	0.0009327271743
889	0.0009282750345
890	0.0009238441458
891	0.0009194344069
892	0.0009150457168
893	0.0009106779749
894	0.0009063310814
895	0.0009020049367
896	0.0008976994418
897	0.0008934144981
898	0.0008891500074
899	0.0008849058723
900	0.0008806819955
901	0.0008764782803
902	0.0008722946305
903	0.0008681309502
904	0.0008639871443
905	0.0008598631178
906	0.0008557587763
907	0.0008516740259
908	0.0008476087729
909	0.0008435629245
910	0.0008395363879
911	0.000835529071
912	0.0008315408819
913	0.0008275717296
914	0.0008236215229
915	0.0008196901716
916	0.0008157775856
917	0.0008118836754
918	0.0008080083518
919	0.000804151526
920	0.0008003131099
921	0.0007964930154
922	0.0007926911553
923	0.0007889074423
924	0.00078514179
925	0.0007813941121
926	0.0007776643227
927	0.0007739523366
928	0.0007702580688
929	0.0007665814345
930	0.0007629223498
931	0.0007592807308
932	0.0007556564942
933	0.000752049557
934	0.0007484598365
935	0.0007448872507
936	0.0007413317178
937	0.0007377931562
938	0.0007342714852
939	0.0007307666239
940	0.0007272784922
941	0.0007238070103
942	0.0007203520986
943	0.000716913678
944	0.0007134916699
945	0.0007100859959
946	0.0007066965781
947	0.0007033233387
948	0.0006999662007
949	0.0006966250871
950	0.0006932999215
951	0.0006899906278
952	0.0006866971301
953	0.0006834193532
954	0.0006801572218
955	0.0006769106615
956	0.0006736795978
957	0.0006704639567
958	0.0006672636647
959	0.0006640786486
960	0.0006609088352
961	0.0006577541523
962	0.0006546145273
963	0.0006514898886
964	0.0006483801646
965	0.0006452852841
966	0.0006422051762
967	0.0006391397705
968	0.0006360889967
969	0.0006330527849
970	0.0006300310658
971	0.0006270237701
972	0.000624030829
973	0.000621052174
974	0.0006180877368
975	0.0006151374496
976	0.0006122012448
977	0.0006092790553
978	0.0006063708142
979	0.0006034764548
980	0.0006005959109
981	0.0005977291165
982	0.0005948760061
983	0.0005920365143
984	0.0005892105761
985	0.0005863981268
986	0.0005835991021
987	0.0005808134377
988	0.0005780410701
989	0.0005752819356
990	0.0005725359712
991	0.000569803114
992	0.0005670833013
993	0.0005643764711
994	0.0005616825612
995	0.00055900151
996	0.0005563332561
997	0.0005536777384
998	0.0005510348963
999	0.000548404669
